EAN13,DESCRICAO,CODIGO
7908124400344,SHA.500ml+COND.250ml INOAR ARGAN RECONST,1900536
7891097106989,PUDIM BATAVO 100g LEITE CONDENSADO      ,2322099
7898755200027,PUDIM CHANDELLE 100g LEITE CONDENSADO   ,2280779
7891097106347,SOBREMESA LACTEA BATAVO 90g CR.CHOC/CHAN,2286122
7891000110096,SOBREMESA LACTEA CHENDELLE 360g CHOC.BCO,1689274
7891025110897,SOBREMESA LACTEA DANETTE 180g CHOC,1790854
7891025124870,SOBREMESA LACTEA DANETTE 180g CHOC.BCO  ,2294168
7891025201786,SOBREMESA LACTEA DANETTE 360g CHOC,1404695
7891025200680,SOBREMESA LACTEA DANETTE 360g CHOC.BCO,1524569
7891025121602,SOBREMESA LACTEA DANETTE 540g CHOC.BCO,2163900
7891025124924,SOBREMESA LACTEA DANETTE 90g CHOC/AVELA ,2300362
7891025124917,SOBREMESA LACTEA DANETTE 90g DOCE LEITE ,2300370
7891000260524,SOBREMESA LACTEA NESTLE 200g FLAN CARAM,1867890
7898205925647,SOBREMESA LACTEA V.CAMPO 200g BA/CAN S/L,2294850
7898205925630,SOBREMESA LACTEA V.CAMPO 200g F.VERM S/L,2294842
7891999014160,SOBREMESA LACTEA VIGOR 180g CHOC.BRANCO ,1283871
7891999014153,SOBREMESA LACTEA VIGOR 180g CHOCOLATE,1228188
7898958161798,SOBREMESA VIDA VEG 200g MOUSSE CHOCOLATE,2127598
7898755200003,SOBREM.LACTEA CHANDELLE 180g CHANT/CHOCO,2294125
78936195,SOBREM.LACTEA CHANDELLE 180g CHOCOLATE  ,1689371
7891000396452,SOBREM.LACTEA CHANDELLE 180g DUO        ,2243539
7891000096468,SOBREM.LACTEA CHANDELLE 360g CHOCO. L+P-,1497243
7891000370933,SOBREM.LACTEA CHANDELLE 540g CHOCO. L+P-,2216477
7891000120750,SOBREM.LACTEA CHANDELLE 720g CHOCO. L+P-,1878875
7898755200065,SOBREM.LACTEA CHANDELLE 90g CHANT/CHOCO ,2313766
78912274,SOBR.LACTEA BATAVO 200g FLAN CARAM.C/2  ,1228765
78912298,SOBR.LACTEA BATAVO 200g FLAN F.VERM.C/2 ,1228757
7891097102813,SOBR.LACTEA BATAVO 360g CHOCO. L+P- C/4 ,2003392
7891097000522,SOBR.LACTEA BATAVO 400g FLAN CARAM.L+P- ,2050480
7891097107320,SOBR.LACTEA BATAVO 90g BRIGADEIRAO FORNO,2329352
7891000582305,CANJAO MAGGI 200g GALINHA,1023098
7891150030596,CREME KNORR 60g CEBOLA,1023837
7891000538500,CREME MAGGI 68g CEBOLA,1022997
7891000011553,CREME MAGGI 78g QUEIJO,1024574
7891000544600,SOPA MAGGI 60g GALINHA C/FIDELINI,1023047
7891000544402,SOPA MAGGI 63g CARNE C/CONCHINHA,1023012
7891000530603,SOPA MAGGI 68g CEBOLA,1023004
7891132007554,SOPA VONO 17g ABOBORA C/CARNE           ,1572768
7891132007523,SOPA VONO 17g FRANGO C/QUEIJO           ,1572784
7891132007530,SOPA VONO 17g MANDIOQUINHA C/CEB/SALSA  ,1572822
7891132110551,SOPA VONO 17g M.SODIO MAND.C/CEB/SALSA  ,2071010
7891132007509,SOPA VONO 18g BATATA C/CARNE            ,1572792
7891132110285,SOPA VONO 18g BATATA/CARNE MENOS SOD.,2071002
7891132007561,SOPA VONO 18g CALDINHO FEIJAO           ,1572806
7891132007486,SOPA VONO 18g MILHO C/FRANGO            ,1572814
7891095003945,SOPAO KITANO 196g CARNE                 ,1024019
7891095003884,SOPAO KITANO 196g GALINHA               ,1024000
7891150027312,SOPAO KNORR 183g CENO/BATATA/MANDIOQ,1275747
7891150027329,SOPAO KNORR 194g GALINHA CAIPIRA,1281623
7891150027282,SOPAO KNORR 195g CARNE/MACARRAO,1024850
7891000368268,SOPAO MAGGI L200P150g GALINHA C/LEGUMES ,2125129
7891000275108,SOPAO MAGGI 150g MENOS SODIO CARNE,1918338
7891000275122,SOPAO MAGGI 150g MENOS SODIO GALI/LEGUME,1918346
7891000582107,SOPAO MAGGI 200g CARNE,1023063
7891000097694,SOPAO MAGGI 200g CARNE PANELA,1577280
7891000026182,SOPAO MAGGI 200g COSTELA,1023985
7891000424995,SOPAO MAGGI 200g FEIJAO                 ,2331659
7891000582008,SOPAO MAGGI 200g GALINHA,1023071
7891000049891,SOPAO MAGGI 200g GALINHA CAIPIRA,1024485
7798141132898,BITES CEREJA KARINAT 120g C/CHOC CONG   ,2255855
7798141132881,BITES FRAMBOESA KARINAT 120g C/CHOC CONG,2255847
7798141132867,BITES MIRTILO KARINAT 120g C/CHOC CONG  ,2255863
7798141132874,BITES MORANGO KARINAT 120g C/CHOC CONG  ,2255871
7898967660602,BOMBOM SORVETE BACIO DI LATTE 144g BACIO,2294788
7898967660589,BOMBOM SORVETE BACIO DI LATTE 144g C.BEL,2294818
7898967660626,BOMBOM SORVETE BACIO DI LATTE 144g FRAMB,2294796
7898967660596,BOMBOM SORVETE BACIO DI LATTE 144g PIST.,2294800
7891150100862,BOMBOM SORVETE MAGNUM 198ml BRANCO      ,2326248
7891150100848,BOMBOM SORVETE MAGNUM 198ml CHOCOLATE   ,2326264
7891150100855,BOMBOM SORVETE MAGNUM 198ml CLASSICO    ,2326256
7897945528743,BOMBOM SORVETE Q MEXE 750ml COCO        ,2312522
7897945528736,BOMBOM SORVETE Q MEXE 750ml PISTACHE    ,2312530
7798147784008,FRAMBOESA FRANUI 142g PINK              ,2309890
7798147780062,FRAMBOESA FRANUI 150g CHOC.AMARGO CONG  ,2210290
7798147783223,FRAMBOESA FRANUI 150g CHOC.LEITE CONG   ,2210282
7898967660558,GELATO BACIO DI LATTE 490ml BROWNIE     ,2294737
7898967660695,GELATO BACIO DI LATTE 490ml CARAM.SALG. ,2328011
7898967660077,GELATO BACIO DI LATTE 490ml CIOCCO.BELGA,2294729
7898967660367,GELATO BACIO DI LATTE 490ml CREMA D.BACI,2294745
7898967660008,GELATO BACIO DI LATTE 490ml CREME LEITE ,2294761
7898967660039,GELATO BACIO DI LATTE 490ml DOCE LEITE  ,2294770
7898967660053,GELATO BACIO DI LATTE 490ml PISTACCHIO  ,2294753
7891150087330,GELATO GELARTIER 473ml CHOC C/RASPAS,2198711
7891150087316,GELATO GELARTIER 473ml MACADAMIA CARAMEL,2198738
7891150087323,GELATO GELARTIER 473ml MORANGO C/PEDACOS,2198720
PAVILOCHE           ,GELATO PAVILOCHE 1,2018748
PAVILOCHE           ,GELATO PAVILOCHE 1,2018756
PAVILOCHE           ,GELATO PAVILOCHE 1,2018764
7897945520174,GELATO QMEXE 500ml CARAMELLO SALATO     ,2253267
7897945520136,GELATO QMEXE 500ml LIMONE SICILIANO     ,2253259
7897945520266,GELATO QMEXE 500ml NOCCIOLA             ,2253240
7897945520167,GELATO QMEXE 500ml PANNA COTTA          ,2253232
7897945528835,GELATO QMEXE 500ml PISTACHE             ,2312514
7897945520143,GELATO QMEXE 500ml STRACCIATELLA        ,2253224
7897945520303,GELATO QMEXE 500ml TIRAMISU             ,2253216
7891150100817,MINI SORVETE KIBON 228ml CHICABON       ,2326299
7891150100831,MINI SORVETE KIBON 228ml DOCE LEITE     ,2326272
7891150100824,MINI SORVETE KIBON 228ml MORANGO        ,2326280
7891150094833,MINI SORVETE KIBON 92g CHICABON         ,2244411
7891150094840,MINI SORVETE KIBON 92g DOCE DE LEITE    ,2244420
7899975801759,PICOLE FINI 360g TUBES MORANGO AZED.C/8 ,2243580
7899975802985,PICOLE GAROTO 360g BATON AO LEITE C/8   ,2243571
7891075403192,PICOLE KIBON 52g BRIGADEIRO,1327682
7891150094321,PICOLE KIBON 55g FRUTTARE MORANGO       ,2244373
7891150090491,PICOLE KIBON 59g FRUTTARE ABACAXI       ,2244365
7891075060210,PICOLE KIBON 59g TABLITO,1237187
7891075020023,PICOLE KIBON 60ml FRUTTARE COCO,1237209
7891075010161,PICOLE KIBON 60ml FRUTTARE LIMAO,1237195
7891075010130,PICOLE KIBON 60ml FRUTTARE UVA,1237179
7891150099937,PICOLE KIBON 61g TABLITO 3 CHOCOLATES   ,2306557
7891075030091,PICOLE KIBON 62g CHICABON,1237217
7891150100053,PICOLE KIBON 64g MAGNUM PISTACHE        ,2306522
7891150089051,PICOLE KIBON 64g NUTABLITO MAX AVELA,2149524
7891150081963,PICOLE KIBON 67g MAGNUM CHOC.ZERO ACUCAR,2085216
7891150023093,PICOLE KIBON 78g MAGNUM BRANCO,1326651
7899975802923,PICOLE LA FRUTTA 396g UVA C/6           ,2243598
7899975801766,PICOLE LACTA 276g SONHO VALSA C/4 L+P-  ,2243563
7899975802992,PICOLE NESTLE 244g KIT KAT C/4          ,2243601
7897945516016,PICOLE Q MEXE 330g COCO C/6             ,1420755
7897945516009,PICOLE Q MEXE 370g BRIG/COCO/SUB. C/6   ,1237152
7897945516030,PICOLE Q MEXE 390g FANT/DELICIA/FAV C/6 ,1420763
76840376865,SORVETE BEN JERRYS 120ml CHOC.F.BROWNIE,1834576
76840003785,SORVETE BEN JERRYS 410g SALT.CARAMEL    ,2244390
76840376308,SORVETE BEN JERRYS 458ml CHOC.F.BROWNIE,1832042
76840002603,SORVETE BEN JERRYS 458ml DOCE LEITE/CHOC,2024608
76840473205,SORVETE BEN JERRYS 458ml PHISH FOOD,1832000
76840376810,SORVETE BEN JERRYS 458ml STRAW.CHEESEC.,2024640
76840473717,SORVETE BEN JERRYS 458ml TR.CARAMEL CH.,1831992
731199799696,SORVETE FREDDO 500ml CHOCOLATE TRUFADO  ,2311585
618231208548,SORVETE FREDDO 500ml CIOCCO BAMBINO     ,2311623
618231208579,SORVETE FREDDO 500ml COCCO NON ZUCCHERO ,2311640
618231208531,SORVETE FREDDO 500ml CROC.DI GIANDUIA   ,2311682
731199799702,SORVETE FREDDO 500ml MAGNIF.DOCE LEITE  ,2311615
731199799672,SORVETE FREDDO 500ml PISTACCHIO         ,2311658
618231208555,SORVETE FREDDO 500ml RUBY DI BOSCO      ,2311631
731199799665,SORVETE FREDDO 500ml TORTA BELGA        ,2311593
618231208562,SORVETE FREDDO 500ml VANIGLIA BOURBON   ,2311674
731199799689,SORVETE FREDDO 500ml YOGURT C/ AMARENA  ,2311607
GAROTO              ,SORVETE GAROTO 82,2280752
8006922077061,SORVETE G7 1l BACIO,2157497
8006922077153,SORVETE G7 1l BAUNILHA MADAGASCAR,2157489
8006922077085,SORVETE G7 1l CHOCOLATE,2157411
8006922077221,SORVETE G7 1l CHOCOLATE C/MENTA,2157462
8006922077108,SORVETE G7 1l LIMAO SICILIANO,2157470
8006922077139,SORVETE G7 1l PISTACHE,2157454
8006922077030,SORVETE G7 1l SPAGNOLA,2157446
8006922077146,SORVETE G7 1l STRACCIATELLA,2157438
8006922077283,SORVETE G7 1l TIRAMISSU,2157420
8006922011836,SORVETE G7 480ml ABACAXI/MARACUJA/MANGA,2157403
8006922011799,SORVETE G7 480ml CHOCOLATE,2157373
8006922011768,SORVETE G7 480ml LIMAO/GENGIBRE,2157390
8006922011805,SORVETE G7 480ml MORANGO/ABACAXI/ACAI,2157381
KIBON               ,SORVETE KIBON 1,2026333
KIBON               ,SORVETE KIBON 1,2026325
KIBON               ,SORVETE KIBON 1,1792202
KIBON               ,SORVETE KIBON 1,1792210
KIBON               ,SORVETE KIBON 1,1816055
7891150096516,SORVETE KIBON 184g MINI POTE            ,2306530
7891150062115,SORVETE KIBON 2l CREMOSISSIMO CHOCOLATE,1882546
7891150055957,SORVETE KIBON 2l CREMOSISSIMO 4EM1,1816063
7891150068537,SORVETE KIBON 59g CORNETTO MORANGO UNI,2149486
7891150065925,SORVETE KIBON 62g CORNETTO M,1928910
7891150091290,SORVETE KIBON 65g CORNETTO BRIGADEIRO   ,2244330
7891075403215,SORVETE KIBON 69g MAGNUM CLASSICO       ,1237233
7891150094475,SORVETE KIBON 800ml CHICABON            ,2244349
7891150073562,SORVETE KIBON 800ml CHICABON ZERO,1989057
7891150061040,SORVETE KIBON 800ml OVOLMATINE,1882503
7891150061033,SORVETE KIBON 800ml SNIKERS,1882538
7891150061057,SORVETE KIBON 800ml TABLITO,1882759
7891150087194,SORVETE KIBON 800ml UNIC.MORANGO C/CHANT,2149508
7891075081215,SORVETE KIBON 92g MINI ESKI-BON         ,1236687
7891150099548,SORVETE KIBON 92g MORANGO MINI          ,2306549
7899975803142,SORVETE LA FRUTTA 620g MANGA/MOR.C/CHIA ,2318628
LACTA               ,SORVETE LACTA 1,1892118
LACTA               ,SORVETE LACTA 1,1892142
LACTA               ,SORVETE LACTA 1,1892126
7899975803074,SORVETE LACTA 485g DIAMANTE NEGRO       ,2318644
7899975803081,SORVETE LACTA 485g OURO BRANCO          ,2318652
7899975803067,SORVETE LACTA 485g SONHO DE VALSA       ,2318679
7891150067592,SORVETE MAGNUM 440ml CLASSICO,2159880
7506306417663,SORVETE MAGNUM 72g AMENDOAS             ,2244381
7897945526183,SORVETE NACO 1.5l BANANA CARAMELIZADA,1386000
NACO                ,SORVETE NACO 1,1236989
7897945526046,SORVETE NACO 1.5l BRIGADEIRO,1235877
7897945526374,SORVETE NACO 1.5l CARIOCA,1236970
NACO                ,SORVETE NACO 1,1236962
NACO                ,SORVETE NACO 1,1236890
NACO                ,SORVETE NACO 1,1235885
NACO                ,SORVETE NACO 1,1235907
NACO                ,SORVETE NACO 1,1895710
NACO                ,SORVETE NACO 1,1430661
NACO                ,SORVETE NACO 1,1235419
NACO                ,SORVETE NACO 1,1235800
7899975801971,SORVETE NESTLE 1l CHAMBINHO,2016710
NESTLE              ,SORVETE NESTLE 1,2063697
NESTLE              ,SORVETE NESTLE 1,1750801
NESTLE              ,SORVETE NESTLE 1,1661191
NESTLE              ,SORVETE NESTLE 1,1750798
NESTLE              ,SORVETE NESTLE 1,1661230
7891000106808,SORVETE NESTLE 1.5l MOCA BRIGADEIRO,1661213
NESTLE              ,SORVETE NESTLE 1,1850300
NESTLE              ,SORVETE NESTLE 1,1750780
NESTLE              ,SORVETE NESTLE 1,1892169
7891000106921,SORVETE NESTLE 1.5l SENSACAO,1661280
7899975801803,SORVETE NESTLE 450g NAPOLITANO Z/ACUCAR ,2318660
7899975803128,SORVETE NESTLE 460g CHAMBINHO           ,2318636
NOBRELLI            ,SORVETE NOBRELLI 1,2075890
NOBRELLI            ,SORVETE NOBRELLI 1,2075903
7899975803050,SORVETE OREO 500g C/ PEDACOS DE BISCOITO,2318687
5900130042220,SORVETE OREO 72g MINI BITES             ,2307456
7897763511798,SORVETE PAVILOCHE 1l BANANA CARAMELIZADA,2156741
7897763511156,SORVETE PAVILOCHE 1l COCO,1473506
7897763531048,SORVETE PAVILOCHE 1l PREMIUM DOCE LEITE,2031604
7897763531055,SORVETE PAVILOCHE 1l PREMIUM GRAN CHOC,2031582
7897763531062,SORVETE PAVILOCHE 1l PREMIUM IOG.C/AMAR,2031590
7897763531369,SORVETE PAVILOCHE 1l PREMIUM NOZES,2156733
PAVILOCHE           ,SORVETE PAVILOCHE 1,2156709
PAVILOCHE           ,SORVETE PAVILOCHE 1,2018829
PAVILOCHE           ,SORVETE PAVILOCHE 1,2018853
PAVILOCHE           ,SORVETE PAVILOCHE 1,2018888
PAVILOCHE           ,SORVETE PAVILOCHE 1,2018896
PAVILOCHE           ,SORVETE PAVILOCHE 1,2156725
PAVILOCHE           ,SORVETE PAVILOCHE 1,2018900
7897763530720,SORVETE PAVILOCHE 500ml COCO S/LAC,2018802
7897763530706,SORVETE PAVILOCHE 500ml DOCE LEITE ZR.AC,2018837
Q GELATO            ,SORVETE QMEXE 1,2026708
Q GELATO            ,SORVETE QMEXE 1,2026716
7897945522031,SORVETE QMEXE 2l MENTA FLOCADA/FLOCOS,1965182
7897945527111,SORVETE QMEXE 750ml CREME ZR.AC,1238850
7897945527012,SORVETE QMEXE 750ml MORANGO ZR.AC,1238868
7897945527142,SORVETE QMEXE 750ml NAPOLITANO S/LAC,1238841
7896029700013,APERITIVO STEINHAEGER DOBLE W 900ml,987298
7896005400029,SUCO CONCENTRADO DAFRUTA 500ml CAJU,1470523
7896005400036,SUCO CONCENTRADO DAFRUTA 500ml MARACUJA,1470531
7896000557056,SUCO CONCENTRADO MAGUARY 500ml ABACAXI,999555
7896000554369,SUCO CONCENTRADO MAGUARY 500ml CAJU,999520
7896000555359,SUCO CONCENTRADO MAGUARY 500ml MARACUJA,999539
7896000556066,SUCO CONCENTRADO MAGUARY 500ml UVA,999547
7897736403976,XAROPE TED 870ml FRAMBOESA,1809970
7897736403983,XAROPE TED 870ml GROSELHA,1809954
7622210696373,REFRESCO PO CLIGHT 8g ABACAXI,1792938
7622210696632,REFRESCO PO CLIGHT 8g LARANJA,1799320
7622210696328,REFRESCO PO CLIGHT 8g LIMONADA,1792954
7622210696595,REFRESCO PO CLIGHT 8g MARACUJA,1424785
7622210696441,REFRESCO PO CLIGHT 8g MORANGO,1424793
7622210696489,REFRESCO PO CLIGHT 8g TANGERINA,1799347
7622210696670,REFRESCO PO CLIGHT 8g UVA,1424831
7896045112098,REFRESCO PO FRISCO 18g ABACAXI          ,2231620
7896045112449,REFRESCO PO FRISCO 18g GUARANA          ,2231573
7896045112081,REFRESCO PO FRISCO 18g LARANJA          ,2231603
7896045112128,REFRESCO PO FRISCO 18g LIMAO            ,2231638
7896045112135,REFRESCO PO FRISCO 18g MARACUJA         ,2231611
7896045112142,REFRESCO PO FRISCO 18g MORANGO          ,2231590
7896045112616,REFRESCO PO FRISCO 18g MORANGO C/IOGURTE,2231654
7896045112432,REFRESCO PO FRISCO 18g TANGERINA        ,2231581
7896045112104,REFRESCO PO FRISCO 18g UVA              ,2231646
7622210571755,REFRESCO PO TANG 18g ABACAXI,2123045
7622210571496,REFRESCO PO TANG 18g GOIABA,2122960
7622210571816,REFRESCO PO TANG 18g GUARANA,2123053
7622210571601,REFRESCO PO TANG 18g LARANJA,2136635
7622210571571,REFRESCO PO TANG 18g LARANJA DOCINHA,2122995
7622210571847,REFRESCO PO TANG 18g LARANJA/MAMAO,2123061
7622210571540,REFRESCO PO TANG 18g LIMAO,2122987
7622210571526,REFRESCO PO TANG 18g MANGA,2122979
7622210571694,REFRESCO PO TANG 18g MARACUJA,2123029
7622210571724,REFRESCO PO TANG 18g MORANGO,2123037
7622210571632,REFRESCO PO TANG 18g TANGERINA,2123010
7622210571786,REFRESCO PO TANG 18g UVA,2122952
7622210571663,REFRESCO PO TANG 18g UVA INTENSA        ,2270021
7896004008844,REFRESCO PO TRINK 15g ABACAXI,2198843
7896004008707,REFRESCO PO TRINK 15g ABACAXI/HORTELA,2197804
7896004008790,REFRESCO PO TRINK 15g GUARANA,2197820
7896004008660,REFRESCO PO TRINK 15g LARANJA,2197774
7896004008691,REFRESCO PO TRINK 15g LIMAO,2197790
7896004008721,REFRESCO PO TRINK 15g LIMONADA SUICA,2197812
7896004008684,REFRESCO PO TRINK 15g MARACUJA,2197782
7896004008820,REFRESCO PO TRINK 15g MORANGO,2197847
7896004008837,REFRESCO PO TRINK 15g UVA,2199432
3000030436067,AGUA COCO BISTEK 1l REFRIGERADA,3056570
3000030565897,AGUA COCO BISTEK 1l REFRIGERADA,3056589
3000030631004,AGUA COCO BISTEK 500ml REFRIGERADA,3063100
3000030631196,AGUA COCO BISTEK 500ml REFRIGERADA,3063119
7899916915903,BEBIDA AVEIA NATURAL ONE 900ml CAC.REF  ,2219328
7899916915927,BEBIDA AVEIA NATURAL ONE 900ml CAP.REF  ,2219336
7899916915941,BEBIDA AVEIA NATURAL ONE 900ml FRU.REF  ,2219344
7899916915880,BEBIDA AVEIA NATURAL ONE 900ml ORIG.REF ,2219310
618341432734,CALDO CANA PINOCOS 300ml ABACAXI        ,2305453
618341432567,CALDO CANA PINOCOS 300ml LIMAO          ,2179989
618341432550,CALDO CANA PINOCOS 300ml NATURAL,2170680
609963493708,CALDO CANA PINOCOS 900ml ABACAXI        ,2305461
609963493692,CALDO CANA PINOCOS 900ml LIMAO          ,2170671
609963493685,CALDO CANA PINOCOS 900ml NATURAL        ,2179997
7898965094478,CHA DE GUAYUSA 269ml LIMAO E GENGIBRE   ,2335948
7898965094461,CHA DE GUAYUSA 269ml MORANGO E HIBISCO  ,2335956
7898965094454,CHA DE GUAYUSA 269ml ORIGINAL           ,2335964
7898971045198,KOMBUCHA BENJAMIM 1L MACA VERDE ORG     ,2284731
7898996064662,KOMBUCHA BENJAMIM 1L MORANGO/HIBISCO ORG,2284685
7898996064631,KOMBUCHA BENJAMIM 400ml ABAC/HORT ORG   ,2293277
7898996064686,KOMBUCHA BENJAMIM 400ml COCO/ABACAXI ORG,2284618
7898971045204,KOMBUCHA BENJAMIM 400ml FRUTAS VERM. ORG,2284642
7898971045037,KOMBUCHA BENJAMIM 400ml MACA VERDE ORG  ,2284650
7898996064600,KOMBUCHA BENJAMIM 400ml MOR/HIB ORG     ,2293269
7898971045044,KOMBUCHA BENJAMIM 400ml UVA ORG         ,2284502
7898965094577,KOMBUCHA TAO 275ml GUARANA BASIC,2163373
7898965094447,KOMBUCHA TAO 275ml HIBISCO BASIC,2031485
7898965094218,KOMBUCHA TAO 275ml MACA BASIC,2031507
7898965094232,KOMBUCHA TAO 275ml MARACUJA BASIC,2031523
7898965094225,KOMBUCHA TAO 275ml TANGERINA BASIC,2031558
7898965094584,KOMBUCHA TAO 275ml TROPICAL BASIC,2163381
7898965094003,KOMBUCHA TAO 275ml UVA BASIC,2031574
7898965094065,KOMBUCHA TAO 350ml LIMAO E CURCUMA,2031493
7898965094010,KOMBUCHA TAO 350ml MORANGO E HIBISCO,2031531
7898965094027,KOMBUCHA TAO 350ml ORIGINAL,2031540
7898965094201,KOMBUCHA TAO 350ml PINK LADY,2103443
7898965094560,KOMBUCHA TAO 750ML MIRTILO/FRAMBOESA    ,2153203
LE FRUT             ,LIMONADA SUQ LE FRUT 1,2294133
SUQ                 ,NECTAR SUQ LE FRUT 1,2240327
7898956109754,NECTAR SUQ LE FRUT 270ml LIMONADA       ,2306506
7898956109747,NECTAR SUQ LE FRUT 270ml TANGERINA      ,2306514
7898956109761,NECTAR SUQ LE FRUT 270ml UVA            ,2306492
SUQ                 ,NECTAR SUQ LE FRUT 2,2240319
BISTEK              ,SUCO BISTEK 1,3077187
3000030771793,SUCO BISTEK 250ml LARANJA               ,3077179
3000030771526,SUCO BISTEK 900ml LARANJA               ,3077152
3000030771953,SUCO BISTEK 900ml LIMONADA              ,3077195
3000030771601,SUCO BISTEK 900ml TANGERINA             ,3077160
LE FRUT             ,SUCO LE FRUT 1,2303752
MACROVITA           ,SUCO MACROVITA 1,1987631
7898263240034,SUCO MACROVITA 300ml LARANJA INTEGRAL,1255070
7898263241246,SUCO MACROVITA 900ml LARANJA,1962787
NATURAL ONE         ,SUCO NATURAL ONE 1,1925750
7899916905560,SUCO NATURAL ONE 2l LARANJA REFRIGERADO,1958704
7899916905607,SUCO NATURAL ONE 2l LIMONADA REFRIGERADO,1958720
7899916905942,SUCO NATURAL ONE 2l MACA REFRIGERADO,1958739
7899916905584,SUCO NATURAL ONE 2l UVA/MACA REFRIGERADO,1958712
7899916900329,SUCO NATURAL ONE 300ml LARANJA REFRIG.,1925652
7899916918058,SUCO NATURAL ONE 300ml LIMONADA ADOC.REF,2313030
7899916916917,SUCO NATURAL ONE 300ml MACA/LIM/FRA REF.,2313022
7899916900343,SUCO NATURAL ONE 300ml UVA/MACA REFRIG.,1925679
7899916917587,SUCO NATURAL ONE 900ml BETERRABA MIX RG ,2281678
7899916906628,SUCO NATURAL ONE 900ml GO/MA/LA REFRIG.,2005557
7898553442933,SUCO NATURAL ONE 900ml LARANJA REFRIG.,1633961
7898553442957,SUCO NATURAL ONE 900ml LIMAO REFRIG.,1718380
7898553442940,SUCO NATURAL ONE 900ml MACA REFRIG.,1633970
7898553443886,SUCO NATURAL ONE 900ml MA/LI/FRA REFRIG.,1718410
7898553443862,SUCO NATURAL ONE 900ml MANGA REFRIG.,1718452
7898553445613,SUCO NATURAL ONE 900ml UVA/MACA REFRIG.,1718460
7899916917600,SUCO NATURAL ONE 900ml VERDE REFRIG.    ,2281660
SUQ                 ,SUCO SUQ 1,2240343
7898956109259,SUCO SUQ 270ml LARANJA,1770969
SUQ                 ,SUCO SUQ 2,2240335
7898956109211,SUCO SUQ 900ml LARANJA,1770977
7891156020218,SUCO YAKULT 200g MACA,1229060
7898966688539,BEBIDA AVENTUREIROS 200ml MACA          ,2236532
7898966688218,BEBIDA AVENTUREIROS 200ml MORANGO,2032864
7898966688225,BEBIDA AVENTUREIROS 200ml TUTTI FRUTTI,2032856
7898966688188,BEBIDA AVENTUREIROS 200ml UVA,2032848
7894900556032,BEBIDA DEL VALLE FRUT 1l LARANJA,1888498
7894900550030,BEBIDA DEL VALLE FRUT 1l UVA,1888480
7894900550054,BEBIDA DEL VALLE FRUT 450ml UVA,1347950
7898132847104,BEBIDA JUXX 1l CRANBERRY/BLUEBERRY S/AC ,2211912
7891999941879,BEBIDA VIG 200ml LARANJA,992674
7891999100016,BEBIDA VIG 200ml MACA,992666
7891999100023,BEBIDA VIG 200ml MARACUJA,992658
7891999340108,BEBIDA VIG 200ml MORANGO,992640
7891999100047,BEBIDA VIG 200ml UVA,992631
7898961591605,LIMONADA LIMAO E CIA 1l FRAMBOESA ORG.,2105420
7894900660364,NECTAR DEL VALLE 1l ABACAXI,993336
7898341430111,NECTAR DEL VALLE 1l LARANJA,993760
7894900660357,NECTAR DEL VALLE 1l MANGA               ,993697
7898341430036,NECTAR DEL VALLE 1l PESSEGO             ,993700
7898341430043,NECTAR DEL VALLE 1l PESSEGO S/ACUCAR,993786
7898341430098,NECTAR DEL VALLE 1l UVA,993727
7898341430777,NECTAR DEL VALLE 1l UVA S/ACUCAR,993808
7894900660418,NECTAR DEL VALLE 200ml LARANJA,2091933
7894900660425,NECTAR DEL VALLE 200ml PESSEGO,2091941
7894900660432,NECTAR DEL VALLE 200ml UVA,2091950
7896005404133,NECTAR MAGUARY 1l ABACAXI,1572687
7896000530356,NECTAR MAGUARY 1l CAJU,993875
7896000530264,NECTAR MAGUARY 1l GOIABA,993638
7896000530066,NECTAR MAGUARY 1l LARANJA,993506
7896000583062,NECTAR MAGUARY 1l LARANJA BAIXA CALORIA,993468
7896000593702,NECTAR MAGUARY 1l MACA,1461575
7896000530363,NECTAR MAGUARY 1l MARACUJA,993522
7896000594198,NECTAR MAGUARY 1l MORANGO,1572725
7896000593719,NECTAR MAGUARY 1l TANGERINA,1461567
7896000530325,NECTAR MAGUARY 1l UVA,993514
7896000583321,NECTAR MAGUARY 1l UVA BAIXA CALORIA,993476
7896000594044,NECTAR MAGUARY 200ml LARANJA,2070952
7896000597670,NECTAR MAGUARY 200ml MORANGO,2107414
7896000594099,NECTAR MAGUARY 200ml UVA,2070944
DEL VALLE           ,REFRESCO DEL VALLE FRESH 1,2210673
7896436103094,REFRESCO FRUKITO 2l FRUT.CITRICAS S/AC  ,2261529
7896436102813,REFRESCO FRUKITO 2l UVA PET             ,2329271
7896436102790,REFRESCO FRUKITO 200ml FRUT.CITRICAS S/A,2261510
7896436103056,REFRESCO FRUKITO 200ml UVA S/AC         ,2329280
7898132842147,SMOOTHIE AMAZOO 250ml ACAI ORIGINAL,2165597
7898132842154,SMOOTHIE AMAZOO 250ml ACAI/BANANA S/AC  ,2165589
7898132842161,SMOOTHIE AMAZOO 250ml ACAI/MORANGO S/AC ,2165600
7891141019838,SUCO AURORA 1.5l UVA INTEGRAL,999598
